Identifier,Rated,Votes,Bayesian_Score,Wilson_Score,BTL_Score,DM_Score,My_WRS
6 Souls,3.0,35774,3.0005073554041983,2.974564327178579,3.225806451612903,2.999608709019257,2.27811967424212
The Condemned,3.0,53802,3.0003375083562354,2.9792668138132647,3.225806451612903,2.9997398108052855,2.366784857430652
Ice Princess,3.0,28417,3.0006384761302565,2.9714540901068154,3.225806451612903,2.9995074238266133,2.2280974074736153
Nim's Island,3.0,36368,3.0004990801252127,2.9747733186692384,3.225806451612903,2.9996150991119785,2.2816976215950135
Split Second,3.0,16085,3.001126464208243,2.9620301261467157,3.225806451612903,2.999129894344313,2.104452506949768
Memoirs of an Invisible Man,3.0,26299,3.0006897984743253,2.9703242491814374,3.225806451612903,2.9994677615571774,2.211268702997073
Parental Guidance,3.0,26560,3.0006830326944756,2.970470755662867,3.225806451612903,2.9994729907773388,2.213414292159012
The Riot Club,3.0,23724,3.0007645116513837,2.9687513996965054,3.225806451612903,2.9994100046356778,2.1888808703980307
Asterix and Obelix vs. Caesar,3.0,44446,3.000408474919094,2.977184986784372,3.225806451612903,2.9996850464556477,2.3252786086196666
The Night Flier,3.0,11611,3.0015586570620014,2.955286642573226,3.225806451612903,2.9987947658402203,2.033640651905229
Rock-A-Doodle,3.0,10230,3.001768044747082,2.952353618849931,3.225806451612903,2.9986321446018565,2.0061301213781193
Deception,3.0,40386,3.0004494880799286,2.9760635253546774,3.225806451612903,2.9996533881310192,2.3044660299176254
The Night Eats the World,3.0,14980,3.001209281437126,2.9606504683676844,3.225806451612903,2.9990657323990657,2.0889898504446327
To All the Boys: P.S. I Still Love You,3.0,44260,3.0004101895734596,2.97713701077331,3.225806451612903,2.999683723031741,2.3243674610990563
Ask Me Anything,3.0,12803,3.001414105656267,2.957425844037689,3.225806451612903,2.998906933166771,2.054872365080235
Tequila Sunrise,3.0,33232,3.0005461060032452,2.9736074447075462,3.225806451612903,2.999578782681951,2.2621052783965987
Someone Like You,3.0,27141,3.0006684380861315,2.9707892540411525,3.225806451612903,2.999484270242393,2.2181157487969
Planet 51,3.0,57566,3.000315459247431,2.9799572022774963,3.225806451612903,2.999756822011082,2.381476986674605
Bird on a Wire,3.0,46548,3.0003900489291384,2.977706996773963,3.225806451612903,2.9996992675015575,2.3353184206025004
Medicine Man,3.0,24280,3.0007470406905052,2.9691121270169556,3.225806451612903,2.9994235124562487,2.19391398240774
Margot at the Wedding,3.0,21856,3.000829704190633,2.967440075561009,3.225806451612903,2.999359590137688,2.1710626345820163
The Christmas Chronicles: Part Two,3.0,33351,3.0005441603544805,2.9736546703351925,3.225806451612903,2.999580285405924,2.262881899029596
The Signal,3.0,21688,3.0008361164780566,2.96731389108208,3.225806451612903,2.999354630525976,2.16938614417369
Wildcats,3.0,14315,3.001265262791507,2.959744076054207,3.225806451612903,2.999022346368715,2.0791245344141136
Kabhi Alvida Naa Kehna,3.0,21146,3.00085749669749,2.9668965775030616,3.225806451612903,2.9993380927615716,2.16388755263558
How to Be a Latin Lover,3.0,17120,3.00105856144438,2.963199061168533,3.225806451612903,2.999182481751825,2.1180009473068386
Tragedy Girls,3.0,11064,3.001635369803851,2.9541908937058734,3.225806451612903,2.9987352064323787,2.02315672746309
The Big Hit,3.0,31040,3.0005846091990995,2.9726894701775537,3.225806451612903,2.9995490417136415,2.2472797020868036
Ricki and the Flash,3.0,24462,3.0007414939621406,2.96922752244215,3.225806451612903,2.999427800711162,2.1955365027331277
The Dark Half,3.0,18825,3.000962940397351,2.9649097749128046,3.225806451612903,2.9992565055762084,2.138627451576433
Leatherheads,3.0,33028,3.000549473970615,2.97352589267115,3.225806451612903,2.9995761813943633,2.2607674361555015
K-9,3.0,34921,3.0005197306339535,2.974254921155295,3.225806451612903,2.999599152493844,2.2728763462334154
Erased,3.0,32173,3.0005640536262916,2.973175685585621,3.225806451612903,2.999564920131767,2.255068925885451
Cheech and Chong's Next Movie,3.0,14700,3.001232237288136,2.9602763453436998,3.225806451612903,2.9990479428765724,2.084890494228677
The Secret of Moonacre,3.0,10741,3.001684320266889,2.953504821640715,3.225806451612903,2.9986971896519634,2.016719834813225
Chinese Zodiac,3.0,24053,3.000754076256068,2.968966365400842,3.225806451612903,2.9994180729902733,2.1918731599153296
About Last Night,3.0,24775,3.000732145015106,2.969422990689909,3.225806451612903,2.9994350282485875,2.198298853773281
Dead Man on Campus,3.0,16196,3.001118767696664,2.962160842588497,3.225806451612903,2.9991358558113697,2.1059466380614325
Arkansas,3.0,13708,3.0013210859136503,2.958859682489075,3.225806451612903,2.9989790709545687,2.069711082664467
Varisu,3.0,35753,3.0005076529899726,2.9745568432863108,3.225806451612903,2.999608479221433,2.2779920964568587
Pushing Tin,3.0,30151,3.000601817820602,2.97228890034975,3.225806451612903,2.999535747446611,2.2409662269112403
The Story of Us,3.0,24646,3.000735969387755,2.9693428821552654,3.225806451612903,2.999432071721228,2.197164628036531
The Machine,3.0,31869,3.0005694257338886,2.9730477793497982,3.225806451612903,2.9995607705339777,2.2530062247796097
The Caller,3.0,11954,3.0015141202932356,2.955934952961523,3.225806451612903,2.9988293335563174,2.0399656207537236
Night Moves,3.0,16407,3.001104423649511,2.9624056474399403,3.225806451612903,2.9991469656349015,2.1087588122536425
Dying Young,3.0,16942,3.001069650423729,2.963005694113483,3.225806451612903,2.9991738950846756,2.1157302135513962
The Den,3.0,15087,3.001200733302504,2.960790673489282,3.225806451612903,2.9990723562152133,2.090536188808347
Blood and Wine,3.0,10570,3.001711440677966,2.953128912917208,3.225806451612903,2.998676122931442,2.0132332619189226
Gerry,3.0,19448,3.0009321725305163,2.96547790446445,3.225806451612903,2.9992803166606694,2.145701191859671
Killshot,3.0,21759,3.0008333944701726,2.967367397618388,3.225806451612903,2.9993567358941373,2.1700962398278465
Bordertown,3.0,11215,3.00161344873502,2.9545013903073873,3.225806451612903,2.9987522281639927,2.0261017377933848
Churchill,3.0,15568,3.001163753361506,2.9614029504067423,3.225806451612903,2.99910100815514,2.097354690735237
The Tournament,3.0,35962,3.0005047067644117,2.974631033153399,3.225806451612903,2.999610754302555,2.279258474308064
Birthday Girl,3.0,26099,3.00069507438143,2.970210497312535,3.225806451612903,2.9994636837266317,2.2096101142196507
Three to Tango,3.0,19642,3.000922989031079,2.965649265571578,3.225806451612903,2.9992874230162365,2.1478577208957756
At First Sight,3.0,14126,3.001282131772009,2.959474836693743,3.225806451612903,2.999009270398415,2.0762369765235595
Earthquake Bird,3.0,15492,3.0011694440869903,2.9613081119273725,3.225806451612903,2.999096599341808,2.0962914711980147
Anna and the Apocalypse,3.0,14685,3.001233491686461,2.960256001015304,3.225806451612903,2.9990469707283864,2.0846686878922425
Violet & Daisy,3.0,13103,3.001381852048962,2.9579176128643487,3.225806451612903,2.9989319499542266,2.0599044120112273
I Sell the Dead,3.0,11080,3.0016330188679246,2.954224095042682,3.225806451612903,2.9987370320252595,2.023470679039082
Senseless,3.0,17369,3.0010434295883806,2.963464545083396,3.225806451612903,2.999194198227236,2.1211381242240206
6 Bullets,3.0,15523,3.001167116162589,2.961346880303321,3.225806451612903,2.9990984028851106,2.0967257813221503
The Good German,3.0,25813,3.000702760700615,2.970045537400734,3.225806451612903,2.9994577426601596,2.207216115912771
The Chamber,3.0,15887,3.001140459308527,2.9617935575577556,3.225806451612903,2.99911905361188,2.1017615194774355
The Polka King,3.0,11580,3.001562811693895,2.95522663065736,3.225806451612903,2.9987915407854984,2.033059830077221
The Maiden Heist,3.0,17244,3.0010509714351796,2.9633319900997,3.225806451612903,2.9991883587454344,2.119568898316093
Assault on Wall Street,3.0,21545,3.000841653160454,2.9672053213769183,3.225806451612903,2.9993503480278423,2.1679488685410173
Phantasm III: Lord of the Dead,3.0,10333,3.0017505056342095,2.9525925324273294,3.225806451612903,2.9986457728767655,2.0083065781572715
Ladies vs. Ricky Bahl,3.0,10354,3.0017469723183394,2.9526408039483982,3.225806451612903,2.9986485181967373,2.0087476586480517
Blind Dating,3.0,12477,3.0014509060429475,2.9568714305877064,3.225806451612903,2.998878384874219,2.0492687518805153
Doghouse,3.0,22644,3.000800894509562,2.9680130480007043,3.225806451612903,2.9993818711642897,2.178758013136967
Fragile,3.0,17240,3.001051214574899,2.9633277245079634,3.225806451612903,2.9991881704841985,2.119518495468391
Anatomy,3.0,13833,3.0013091910970253,2.959046565344164,3.225806451612903,2.99898829310594,2.071683231363629
Gorgeous,3.0,13555,3.0013359426681365,2.9586274215840924,3.225806451612903,2.998967551622419,2.067272551039039
"For a Good Time, Call...",3.0,16745,3.0010821970824653,2.96278809585643,3.225806451612903,2.9991641791044774,2.113189118202018
Half Light,3.0,14297,3.0012668502125877,2.959718664885014,3.225806451612903,2.9990211159278424,2.078851176347328
Legal Eagles,3.0,11857,3.001526455026455,2.9557544735139905,3.225806451612903,2.9988197605800035,2.038195520235604
Right at Your Door,3.0,14232,3.001272615880129,2.9596265005248865,3.225806451612903,2.99901664676547,2.0778611767473754
Black Mask,3.0,12090,3.0014971581548595,2.956184321752016,3.225806451612903,2.9988424968995453,2.0424233758273846
Jayeshbhai Jordaar,3.0,43781,3.000414672263923,2.977012053542519,3.225806451612903,2.999680263097794,2.322003268405298
Mr. Baseball,3.0,11974,3.001511601796407,2.9559718916766764,3.225806451612903,2.9988312880874863,2.0403288035792073
Humpty Sharma Ki Dulhania,3.0,13736,3.0013184027274047,2.958901766310432,3.225806451612903,2.998981151299032,2.070154402361601
Beatriz at Dinner,3.0,10650,3.0016986448598133,2.953305906071399,3.225806451612903,2.9986860628812764,2.0148713740964848
Heyy Babyy,3.0,15495,3.001169218398199,2.9613118687993154,3.225806451612903,2.9990967741935486,2.096333539172219
Franklyn,3.0,17986,3.001007734530938,2.9640984270870168,3.225806451612903,2.9992218331387916,2.1287220094246
Parallels,3.0,14912,3.001214777436172,2.960560581353857,3.225806451612903,2.999061473486626,2.08800138034587
Money Trap,3.0,15562,3.001164200614912,2.96139548847371,3.225806451612903,2.999100661656067,2.0972709412514465
Mine 9,3.0,11841,3.0015285089563535,2.9557244903763524,3.225806451612903,2.9988181664696945,2.0379021543517015
Asterix and the Vikings,3.0,12461,3.0014527615698183,2.9568436601656916,3.225806451612903,2.998876945291192,2.0489899719548514
Kick,3.0,71793,3.0002529891569116,2.982055660191112,3.225806451612903,2.9998050084960584,2.4294622746674057
The I Inside,3.0,11251,3.0016083089992036,2.9545744896828015,3.225806451612903,2.9987562189054726,2.026798005675255
Stuck Apart,3.0,11158,3.001621654175589,2.9543849253550203,3.225806451612903,2.9987458568485175,2.0249947300568953
Kites,3.0,13559,3.001335550003674,2.9586335438659517,3.225806451612903,2.998967856089649,2.067336653141511
Two Days in New York,3.0,14898,3.001215915172598,2.9605419987032566,3.225806451612903,2.9990605918271487,2.0877973123685325
Casshern,3.0,13693,3.0013225278323508,2.9588370843994456,3.225806451612903,2.9989779529858374,2.0694732173616277
MSG: The Messenger of God,3.0,11336,3.0015963024767256,2.9547456986369367,3.225806451612903,2.9987655409575873,2.0284331717757005
The Nun II,2.95,22248,2.950927235626514,2.917610426832477,3.172043010752688,2.94938210578349,2.1386761133524743
Cocaine Bear,2.95,92175,2.950224185416102,2.9341056993215635,3.172043010752688,2.9498508353221955,2.442362843483173
Cobweb,2.95,16936,2.9512172082891794,2.912864771144483,3.172043010752688,2.9491883596009685,2.080392369355382
The Boogeyman,2.95,25577,2.950806785811839,2.919796276942127,3.172043010752688,2.9494625127042453,2.1684669131850027
Saw IV,2.95,158551,2.9501303617253356,2.9378843858300296,3.172043010752688,2.949913279850652,2.558244473916286
Suicide Squad,2.95,708621,2.950029175033267,2.9442717645633536,3.172043010752688,2.949980596252466,2.878133971980139
Percy Jackson & the Olympians: The Lightning Thief,2.95,196429,2.9501052300754793,2.9391160031937327,3.172043010752688,2.9499300019344923,2.604013937081689
Till Death,2.95,24728,2.9508344297360565,2.919281058960348,3.172043010752688,2.949444062588445,2.161254855814593
The Ruins,2.95,80679,2.950256109948098,2.9330096710283216,3.172043010752688,2.949829582073274,2.413902345224308
She's All That,2.95,100805,2.9502050022309256,2.9348020404531123,3.172043010752688,2.949863604801111,2.461484363466591
The School for Good and Evil,2.95,33527,2.9506157637668644,2.923626217744223,3.172043010752688,2.9495899439341526,2.22629169194073
Vivarium,2.95,69136,2.9502988393605643,2.931644247210748,3.172043010752688,2.9498011310221144,2.380914203605561
Pathaan,2.95,147192,2.950140418494723,2.937425166857566,3.172043010752688,2.949906587770131,2.5423619566879987
Clifford the Big Red Dog,2.95,16012,2.951287230730918,2.9118055787984263,3.172043010752688,2.9491415371168133,2.068406512200602
Underwater,2.95,90403,2.950228577272175,2.9339505038719116,3.172043010752688,2.9498479116892313,2.4382155686396754
Hostel,2.95,187164,2.9501104377877727,2.9388496517238023,3.172043010752688,2.949926536979949,2.5936911819595942
Venom: Let There Be Carnage,2.95,247935,2.950083373994395,2.940313106062882,3.172043010752688,2.949944543034605,2.6537661020020638
2 Fast 2 Furious,2.95,289992,2.9500712845036237,2.9410435197658074,3.172043010752688,2.949952585716404,2.687242540063216
The Fourth Kind,2.95,80458,2.9502568129875293,2.932986324357083,3.172043010752688,2.9498291140027093,2.4133163007870952
The Great Wall,2.95,142903,2.950144631452296,2.9372376826853834,3.172043010752688,2.949903784252806,2.5360439057713258
Teenage Mutant Ninja Turtles: Out of the Shadows,2.95,97926,2.9502110261696743,2.9345800051259414,3.172043010752688,2.9498595950209845,2.4552936496707285
The Amityville Horror,2.95,115570,2.950178822868016,2.9358070584513745,3.172043010752688,2.9498810296344367,2.4906879681250533
The Kissing Booth,2.95,89989,2.950229628272193,2.9339135853686855,3.172043010752688,2.949847212036358,2.4372349104013296
Annabelle Comes Home,2.95,83346,2.9502479195644873,2.93328404680038,3.172043010752688,2.949835034972586,2.4208507420959195
A Cinderella Story,2.95,91980,2.950224660436814,2.934088840865904,3.172043010752688,2.949850519106376,2.4419103782561598
Mannequin,2.95,34415,2.9505998984477007,2.9239693223750596,3.172043010752688,2.9496005229517723,2.231876718600329
Species,2.95,83338,2.950247943349163,2.933283243539086,3.172043010752688,2.94983501913778,2.4208302338022087
Deep Blue Sea,2.95,140096,2.9501475282919243,2.9371103437909274,3.172043010752688,2.949901856517798,2.5318054529703464
Into the Woods,2.95,145700,2.9501418559176673,2.9373608876688055,3.172043010752688,2.9499056312412066,2.540185245694828
Against All Odds,2.95,13177,2.951563128449384,2.9078857406727083,3.172043010752688,2.9489569109391596,2.0267758033804064
Transformers: Revenge of the Fallen,2.95,421723,2.950049020444647,2.9425737726040113,3.172043010752688,2.949967396046741,2.7672543080834826
After.Life,2.95,40273,2.950512747067431,2.9259401762873862,3.172043010752688,2.949658622573117,2.265459639210989
Cheaper by the Dozen,2.95,106826,2.9501934531606726,2.9352370115922577,3.172043010752688,2.9498712920407,2.473878968484415
Cocktail,2.95,89950,2.950229727777778,2.9339100943986334,3.172043010752688,2.9498471457951196,2.4371422971459027
The Last Witch Hunter,2.95,107691,2.950191900019491,2.93529648386951,3.172043010752688,2.9498723258059725,2.475601992630395
Punisher: War Zone,2.95,66105,2.950312531176782,2.9312275894198008,3.172043010752688,2.949792013311148,2.371336033751029
9½ Weeks,2.95,42911,2.9504812620749057,2.9266926898961803,3.172043010752688,2.949679606673502,2.279014930750118
Candyman,2.95,72522,2.9502848963787693,2.932078431844247,3.172043010752688,2.949810415431495,2.3911297384610384
Power Rangers,2.95,112295,2.950184035782634,2.9356013696107497,3.172043010752688,2.9498775601068568,2.4845461289238773
Star Wars: The Clone Wars,2.95,70952,2.9502911960226474,2.931880980899963,3.172043010752688,2.9498062206688562,2.386453718103426
The Grudge,2.95,148890,2.950138817644689,2.9374971416101365,3.172043010752688,2.9499076530440913,2.5448125213915054
Medieval,2.95,11387,2.9518077730174,2.9046867154290155,3.172043010752688,2.9487930126404494,1.9955849236997745
The Last House on the Left,2.95,39303,2.9505253856122784,2.925644581955834,3.172043010752688,2.9496501984328893,2.260250824717403
King Kong,2.95,34514,2.9505981801874785,2.924006750351556,3.172043010752688,2.949601668646253,2.23249042348553
